,country,year,similarity
422,Philippines,1899,1.0
423,Philippines,1935,0.367546021938324
424,Philippines,1943,0.49385640025138855
425,Philippines,1973,0.9489324688911438
426,Poland,1921,1.0
427,Poland,1935,0.03971508517861366
428,Poland,1947,0.05836458131670952
429,Poland,1952,0.12421423196792603
430,Poland,1976,0.7029094099998474
431,Poland,1992,0.11624082922935486
432,Poland,1997,0.34419482946395874
433,Portugal,1911,1.0
434,Portugal,1976,0.3375643491744995
435,Qatar,2003,1.0
436,Romania,1948,1.0
437,Romania,1952,0.08950209617614746
438,Romania,1965,0.040200140327215195
439,Romania,1991,0.7212380766868591
440,Russia,1905,1.0
441,Russia,1918,0.17363210022449493
442,Russia,1924,0.19439716637134552
443,Russia,1936,0.09051848948001862
444,Russia,1977,0.8885698318481445
445,Russia,1993,0.007619941141456366
446,Rwanda,1962,1.0
447,Rwanda,1978,0.38582783937454224
448,Rwanda,2003,0.4178646504878998
449,Saint Kitts and Nevis,1983,1.0
450,Saint Lucia,1978,1.0
451,Saint Vincent and the Grenadines,1979,1.0
452,Samoa,1962,1.0
453,Sao Tome and Principe,1975,1.0
454,Saudi Arabia,1926,1.0
455,Saudi Arabia,1992,0.380737841129303
456,Senegal,1963,1.0
457,Senegal,2001,0.5861449241638184
458,Seychelles,1979,1.0
459,Seychelles,1993,0.8568974733352661
460,Sierra Leone,1961,1.0
461,Sierra Leone,1978,0.889814019203186
462,Sierra Leone,1991,0.9718257188796997
463,Singapore,1958,1.0
464,Slovakia,1992,1.0
465,Slovenia,1991,1.0
466,Solomon Islands,1978,1.0
467,Somalia,1960,1.0
468,Somalia,1979,0.3045607805252075
469,Somalia,2012,0.06335067749023438
470,South Africa,1961,1.0
471,South Africa,1983,0.602823793888092
472,South Africa,1993,0.4498243033885956
473,South Africa,1996,0.7462146878242493
474,South Korea,1948,1.0
475,South Korea,1987,0.36655035614967346
476,South Sudan,2011,1.0
477,Spain,1808,1.0
478,Spain,1812,0.1739564836025238
479,Spain,1834,0.7211430668830872
480,Spain,1837,0.13300342857837677
481,Spain,1845,0.2467193305492401
482,Spain,1869,0.7853793501853943
483,Spain,1876,0.7837309241294861
484,Spain,1931,0.20785865187644958
485,Spain,1967,0.11809557676315308
486,Spain,1978,0.46652331948280334
487,Sri Lanka,1931,1.0
488,Sri Lanka,1946,0.5506703853607178
489,Sri Lanka,1972,0.10342369973659515
490,Sri Lanka,1978,0.776911735534668
491,Sudan,1973,1.0
492,Sudan,1998,0.3800313472747803
493,Sudan,2005,0.3825378715991974
494,Suriname,1987,1.0
495,Swaziland,1968,1.0
496,Swaziland,2005,0.8494222164154053
497,Sweden,1809,1.0
498,Sweden,1974,0.9170056581497192
499,Switzerland,1848,1.0
500,Switzerland,1874,0.7097663879394531
501,Switzerland,1999,0.6239985823631287
502,Syria,1930,1.0
503,Syria,1950,0.5231683254241943
504,Syria,1953,0.5697500705718994
505,Syria,1973,0.28629833459854126
506,Syria,2012,0.4566817879676819
507,Taiwan,1947,1.0
508,Tajikistan,1994,1.0
509,Tanzania,1961,1.0
510,Tanzania,1962,0.8315417766571045
511,Tanzania,1977,0.3714900016784668
512,Tanzania,1985,0.6908423900604248
513,Thailand,1932,1.0
514,Thailand,1949,0.15313434600830078
515,Thailand,1968,0.2953101396560669
516,Thailand,1974,0.864655613899231
517,Thailand,1976,0.5403547883033752
518,Thailand,1978,0.4687347710132599
519,Thailand,1997,0.7787129878997803
520,Thailand,2007,0.5489069819450378
521,Thailand,2014,0.2721662223339081
522,Tibet,1991,1.0
523,Togo,1960,1.0
524,Togo,1979,0.8303415179252625
525,Togo,1992,0.7811223268508911
526,Tonga,1875,1.0
527,Trinidad and Tobago,1962,1.0
528,Trinidad and Tobago,1976,0.9434080719947815
529,Tunisia,1959,1.0
530,Tunisia,2011,0.3626970946788788
531,Tunisia,2014,0.33848968148231506
532,Turkey,1876,1.0
533,Turkey,1921,0.08211220055818558
534,Turkey,1924,0.4975558817386627
535,Turkey,1945,0.6719910502433777
536,Turkey,1961,0.812531054019928
537,Turkey,1982,0.7419300675392151
538,Turkmenistan,1992,1.0
539,Turkmenistan,2008,0.4263463020324707
540,Tuvalu,1978,1.0
541,Tuvalu,1986,0.9430758953094482
542,Uganda,1967,1.0
543,Uganda,1995,0.7170136570930481
544,Ukraine,1978,1.0
545,Ukraine,1996,0.0
546,United Arab Emirates,1971,1.0
547,United states,1789,1.0
548,Uruguay,1830,1.0
549,Uruguay,1918,0.9294441938400269
550,Uruguay,1952,0.11535749584436417
551,Uruguay,1966,0.676106333732605
552,Uzbekistan,1992,1.0
553,Vanuatu,1979,1.0
554,Vanuatu,1980,0.9688992500305176
555,Venezuela,1830,1.0
556,Venezuela,1858,0.504688560962677
557,Venezuela,1864,0.46972036361694336
558,Venezuela,1874,0.6363850235939026
559,Venezuela,1881,0.7889900803565979
560,Venezuela,1891,0.7603643536567688
561,Venezuela,1893,0.6683794856071472
562,Venezuela,1901,0.7167494893074036
563,Venezuela,1904,0.7077523469924927
564,Venezuela,1909,0.7076759934425354
565,Venezuela,1914,0.8584381341934204
566,Venezuela,1922,0.991219162940979
567,Venezuela,1925,0.8590637445449829
568,Venezuela,1928,0.8322579860687256
569,Venezuela,1929,0.9635792970657349
570,Venezuela,1931,0.988130509853363
571,Venezuela,1936,0.8279733657836914
572,Venezuela,1947,0.5394946932792664
573,Venezuela,1953,0.5985395908355713
574,Venezuela,1961,0.5766224265098572
575,Venezuela,1999,0.3383396863937378
576,Vietnam,1960,1.0
577,Vietnam,1980,0.1144338920712471
578,Vietnam,1992,0.7282086610794067
579,Yemen Arab Republic,1970,1.0
580,Yemen Arab Republic,1991,0.08647066354751587
581,Yugoslavia,1921,1.0
582,Yugoslavia,1931,0.26343709230422974
583,Yugoslavia,1946,0.045399103313684464
584,Yugoslavia,1953,0.36356282234191895
585,Yugoslavia,1963,0.7598474025726318
586,Yugoslavia,1974,0.7066666483879089
587,Yugoslavia,1992,0.6591618657112122
588,Yugoslavia,2003,0.0670916810631752
589,Yugoslavia,2006,0.6467377543449402
590,Zambia,1964,1.0
591,Zambia,1973,0.5241743326187134
592,Zambia,1991,0.512274980545044
593,Zimbabwe,1965,1.0
594,Zimbabwe,1969,0.7507190704345703
595,Zimbabwe,1979,0.23583602905273438
596,Zimbabwe,2013,0.8946704864501953
