,country,year,similarity
112,Colombia,1863,0.3216337540610497
113,Colombia,1886,0.3240752764457519
114,Colombia,1991,0.6660839056996257
115,Comoros,1996,0.0
116,Comoros,2001,0.33401640799759375
117,Congo,1963,0.0
118,Congo,1979,0.5362755423911698
119,Congo,1992,0.46814927709194254
120,Congo,2001,0.12359519675525699
121,Costa Rica,1848,0.0
122,Costa Rica,1871,0.26191408070586253
123,Costa Rica,1917,0.36366749811048305
124,Costa Rica,1949,0.522114947544871
125,Croatia,1991,0.0
126,Cuba,1940,0.0
127,Cuba,1959,0.1974396363040445
128,Cuba,1976,0.6529743550158847
129,Cyprus,1960,0.0
130,Czech Republic,1993,0.0
131,Democratic Republic of the Congo,1964,0.0
132,Democratic Republic of the Congo,1967,0.4304962004063014
133,Democratic Republic of the Congo,2003,0.5299211037590964
134,Democratic Republic of the Congo,2005,0.2944059343140949
135,Denmark,1866,0.0
136,Denmark,1953,0.5883016321873852
137,Djibouti,1977,0.0
138,Djibouti,1992,0.4410730471534441
139,Dominica,1978,0.0
140,Dominican Republic,1821,0.0
141,Dominican Republic,1858,0.3580853916653842
142,Dominican Republic,1934,0.5165909187359766
143,Dominican Republic,1942,0.248182087187676
144,Dominican Republic,1947,0.3461921379824116
145,Dominican Republic,1955,0.1469428580356629
146,Dominican Republic,1962,0.182545612200557
147,Dominican Republic,1963,0.3872821633949858
148,Dominican Republic,1966,0.40469812209869765
149,Dominican Republic,1994,0.2637242865570598
150,Dominican Republic,2002,0.0155029118530291
151,Dominican Republic,2010,0.5530997372908891
152,East Timor,2002,0.0
153,Ecuador,1830,0.0
154,Ecuador,1869,0.514237878907873
155,Ecuador,1884,0.16752004572853946
156,Ecuador,1897,0.5439916073944137
157,Ecuador,1906,0.5551358949261701
158,Ecuador,1946,0.4442653893438711
159,Ecuador,1967,0.4096281011776585
160,Ecuador,1978,0.3038927864681577
161,Ecuador,1997,0.18982269186015552
162,Ecuador,1998,0.15533864553426216
163,Ecuador,2008,0.23464308347606092
164,Egypt,1923,0.0
165,Egypt,1956,0.548310928737294
166,Egypt,1971,0.2857882146471585
167,Egypt,2012,0.6150228954333294
168,Egypt,2014,0.1663933328083481
169,El Salvador,1824,0.0
170,El Salvador,1841,0.38127170641657593
171,El Salvador,1871,0.37497826354290714
172,El Salvador,1872,0.08499023053093523
173,El Salvador,1880,0.09561051539504502
174,El Salvador,1883,0.016503206603608836
175,El Salvador,1886,0.11687043530429045
176,El Salvador,1939,0.3665697095118089
177,El Salvador,1950,0.35517697358999795
178,Equatorial Guinea,1968,0.0
179,Equatorial Guinea,1973,0.4756206993229406
180,Equatorial Guinea,1982,0.3779503079883074
181,Equatorial Guinea,1991,0.296436764358486
182,Eritrea,1997,0.0
183,Estonia,1920,0.0
184,Estonia,1937,0.43685993989955485
185,Estonia,1978,0.8236405572850501
186,Estonia,1992,0.8323889308301613
187,Ethiopia,1931,0.0
188,Ethiopia,1955,0.23956214078522464
189,Ethiopia,1987,0.8103795625745615
190,Ethiopia,1994,0.5319763715451605
191,Fiji,1970,0.0
192,Fiji,1990,0.23830585665363338
193,Fiji,1997,0.3650020533660717
194,Fiji,2013,0.3361888100739863
195,Finland,1919,0.0
196,Finland,1999,0.6697153824178694
197,France,1791,0.0
198,France,1793,0.3580941719913568
199,France,1795,0.37766471465050466
200,France,1799,0.36619850646219115
201,France,1802,0.5197820990018895
202,France,1804,0.23633547054256115
203,France,1814,0.6783344349707704
204,France,1830,0.18601090480898974
205,France,1848,0.6210983084265455
206,France,1852,0.512612094483223
207,France,1875,0.517983849767092
208,France,1946,0.49494717479854805
209,France,1958,0.44113954571863595
210,Gabon,1961,0.0
211,Gabon,1975,0.30730411401959173
212,Gabon,1991,0.34783583728130907
213,Gambia,1970,0.0
214,Gambia,1996,0.5963252086910432
215,Georgia,1995,0.0
216,Germany,1871,0.0
217,Germany,1919,0.5518588083382516
218,Ghana,1954,0.0
219,Ghana,1957,0.02491735492123071
220,Ghana,1960,0.599890478390335
221,Ghana,1969,0.36496220611838465
222,Ghana,1992,0.4053584365872095
223,Great Colombia,1821,0.0
224,Greece,1952,0.0
225,Greece,1968,0.32578823804793333
226,Greece,1975,0.2968956413120306
227,Grenada,1974,0.0
228,Guatemala,1879,0.0
229,Guatemala,1945,0.5384323196029086
230,Guatemala,1956,0.32464484286116907
231,Guatemala,1965,0.3001827875228488
232,Guatemala,1985,0.2804953995478689
233,Guinea,1958,0.0
234,Guinea,1982,0.6973360597740736
235,Guinea,1990,0.5580625075311326
236,Guinea,2010,0.25260285577073405
237,Guinea Bissau,1973,0.0
238,Guinea Bissau,1984,0.3782440967426927
239,Guinea Bissau,1996,0.391753169747427
240,Guyana,1966,0.0
241,Guyana,1970,0.2127311354105742
242,Guyana,1980,0.07200041640595053
243,Haiti,1801,0.0
244,Haiti,1805,0.596134817326137
245,Haiti,1806,0.06509438043793604
246,Haiti,1811,0.5822436054119365
247,Haiti,1889,0.6084728409780138
248,Haiti,1950,0.3040500722229189
249,Haiti,1964,0.43195524875107055
250,Haiti,1983,0.2132982848075209
251,Haiti,1987,0.21326196289886995
252,Honduras,1839,0.0
253,Honduras,1848,0.1865814478276189
254,Honduras,1880,0.33103996851785417
255,Honduras,1894,0.41969367635560717
256,Honduras,1904,0.16091717249074516
257,Honduras,1924,0.4402866850325334
258,Honduras,1936,0.05457696430062543
259,Honduras,1957,0.4488347609969781
260,Honduras,1982,0.24631753465007522
261,Hungary,1919,0.0
262,Hungary,1920,0.7773782540336206
263,Hungary,1946,0.5395991377068594
264,Hungary,1949,0.7206761218132091
265,Hungary,2011,0.5266670689199014
266,Iceland,1874,0.0
267,Iceland,1920,0.42509033421161535
268,Iceland,1944,0.20422262954237466
269,India,1949,0.0
270,Indonesia,1945,0.0
271,Indonesia,2002,0.6786587482393588
272,Iran,1906,0.0
273,Iran,1979,0.7398105907965019
274,Iraq,1925,0.0
275,Iraq,2005,0.733563603928421
276,Ireland,1922,0.0
277,Ireland,1937,0.47129973910490636
278,Israel,1958,0.0
279,Italy,1848,0.0
280,Italy,1947,0.6413175282234278
281,Jamaica,1962,0.0
282,Japan,1889,0.0
283,Japan,1946,0.4181695081631505
284,Jordan,1946,0.0
285,Jordan,1952,0.29387344546375416
286,Kazakhstan,1995,0.0
287,Kenya,1963,0.0
288,Kenya,2010,0.8112244864450219
289,Kiribati,1979,0.0
290,Kosovo,2008,0.0
291,Kuwait,1962,0.0
292,Kyrgyz,1993,0.0
293,Kyrgyz,2007,0.26380940841692485
294,Kyrgyz,2010,0.24044082268743602
295,Laos,1947,0.0
296,Laos,1991,0.7268000388750603
297,Latvia,1919,0.0
298,Latvia,1922,0.6986585109507066
299,Latvia,1940,0.8153180257215946
300,Latvia,1991,0.8283333426334168
301,Lebanon,1926,0.0
302,Lesotho,1966,0.0
303,Lesotho,1983,0.23403495916849465
304,Lesotho,1993,0.29014821679781655
305,Liberia,1847,0.0
306,Liberia,1986,0.5606518690289876
307,Libya,1951,0.0
308,Libya,2011,0.7195898208222641
309,Liechtenstein,1818,0.0
310,Liechtenstein,1921,0.669477398730905
311,Lithuania,1922,0.0
312,Lithuania,1928,0.26056396451205893
313,Lithuania,1938,0.29170915033107714
314,Lithuania,1992,0.3251068178113803
315,Luxembourg,1868,0.0
316,Macedonia,1991,0.0
317,Madagascar,1975,0.0
318,Madagascar,1992,0.3402707169193782
319,Madagascar,1998,0.32796194930020367
320,Madagascar,2010,0.12280773584938665
321,Malawi,1964,0.0
322,Malawi,1966,0.3433643909213828
323,Malawi,1994,0.5026593416858252
324,Malaysia,1957,0.0
325,Maldives,1998,0.0
326,Maldives,2008,0.2783459032574379
327,Mali,1969,0.0
328,Mali,1974,0.1570453903132617
329,Mali,1992,0.3454572805625497
330,Malta,1964,0.0
331,Marshall Islands,1979,0.0
332,Mauritania,1961,0.0
333,Mauritania,1978,0.4219162179097012
334,Mauritania,1985,0.5787887629057459
335,Mauritania,1991,0.6475175973717605
336,Mauritius,1968,0.0
337,Mexico,1824,0.0
338,Mexico,1836,0.5020273947782926
339,Mexico,1857,0.7282770088234356
340,Mexico,1917,0.4628047622044123
341,Micronesia,1981,0.0
342,Moldova,1978,0.0
343,Moldova,1994,0.8108473990482453
344,Monaco,1962,0.0
345,Mongolia,1924,0.0
346,Mongolia,1940,0.3259062456340755
347,Mongolia,1960,0.04945495236743386
348,Mongolia,1992,0.7253957424692014
349,Montenegro,1905,0.0
350,Montenegro,1992,0.8247713523522072
351,Montenegro,2007,0.3321309332714235
352,Morocco,1962,0.0
353,Morocco,1970,0.28409555507242135
354,Morocco,1972,0.1897925060482565
355,Morocco,2011,0.5115719067658854
356,Mozambique,1975,0.0
357,Mozambique,1990,0.36764226307265496
358,Mozambique,2004,0.24323075693551363
359,Myanmar,1947,0.0
360,Myanmar,1962,0.6659218506784514
361,Myanmar,1974,0.6307980061729962
362,Myanmar,2008,0.5381826601139748
363,Namibia,1990,0.0
364,Nauru,1968,0.0
365,Nepal,1948,0.0
366,Nepal,1959,0.5552964427474778
367,Nepal,1962,0.44952637463930095
368,Nepal,1990,0.28172154104127073
369,Nepal,2006,0.3595266022396282
370,Netherlands,1795,0.0
371,Netherlands,1815,0.733811101107819
372,New zealand,1852,0.0
373,Nicaragua,1858,0.0
374,Nicaragua,1893,0.1832512237265972
375,Nicaragua,1905,0.49467156274297014
376,Nicaragua,1911,0.28957386150009506
377,Nicaragua,1939,0.41111046737149387
378,Nicaragua,1948,0.37310880376657923
379,Nicaragua,1950,0.07342812777633392
380,Nicaragua,1974,0.3083419859269224
381,Nicaragua,1987,0.4651067294412928
382,Niger,1960,0.0
383,Niger,1989,0.5699860147801724
384,Niger,1992,0.44008452091346945
385,Niger,1996,0.09179250219765396
386,Niger,1999,0.06323256179617347
387,Niger,2010,0.18706759621509486
388,Nigeria,1960,0.0
389,Nigeria,1963,0.05153921136029372
390,Nigeria,1978,0.4523937639116947
391,Nigeria,1989,0.017262764141892692
392,Nigeria,1999,0.024352323431105237
393,North Korea,1948,0.0
394,North Korea,1972,0.18375210324530433
395,North Korea,1998,0.11738185660025392
396,Norway,1814,0.0
397,Oman,1996,0.0
398,Pakistan,1956,0.0
399,Pakistan,1962,0.1090214883171522
400,Pakistan,1973,0.12777384518564436
401,Palau,1981,0.0
402,Panama,1904,0.0
403,Panama,1940,0.42470565167639596
404,Panama,1946,0.3831030463172003
405,Panama,1972,0.32792864328460114
406,Papua New Guinea,1975,0.0
407,Paraguay,1813,0.0
408,Paraguay,1844,0.6453213328572128
409,Paraguay,1870,0.5075064984267278
410,Paraguay,1940,0.5298752949761759
411,Paraguay,1967,0.35984114807884376
412,Paraguay,1992,0.2994247787956662
413,Peru,1822,0.0
414,Peru,1823,0.40771436862575233
415,Peru,1826,0.22525211091063285
416,Peru,1828,0.19983633467552278
417,Peru,1839,0.1295528954250452
418,Peru,1856,0.153050495044527
419,Peru,1860,0.05546061034656204
420,Peru,1867,0.0680616160914226
421,Peru,2009,0.7423212031347024
422,Philippines,1899,0.0
423,Philippines,1935,0.4813724331119937
424,Philippines,1943,0.3263111844915802
425,Philippines,1973,0.32226557876124196
426,Poland,1921,0.0
427,Poland,1935,0.2905199322436339
428,Poland,1947,0.2589389151235957
429,Poland,1952,0.6385063400162894
430,Poland,1976,0.2057148630666531
431,Poland,1992,0.7167137991761456
432,Poland,1997,0.40346640834168707
433,Portugal,1911,0.0
434,Portugal,1976,0.8150825903883638
435,Qatar,2003,0.0
436,Romania,1948,0.0
437,Romania,1952,0.46675080906042377
438,Romania,1965,0.41348078189043025
439,Romania,1991,0.7571425868815328
440,Russia,1905,0.0
441,Russia,1918,0.7342642436816653
442,Russia,1924,0.6718529985950732
443,Russia,1936,0.6077393073408858
444,Russia,1977,0.3243152520751632
445,Russia,1993,0.8138311925132458
446,Rwanda,1962,0.0
447,Rwanda,1978,0.4903372850347456
448,Rwanda,2003,0.4945193561973784
449,Saint Kitts and Nevis,1983,0.0
450,Saint Lucia,1978,0.0
451,Saint Vincent and the Grenadines,1979,0.0
452,Samoa,1962,0.0
453,Sao Tome and Principe,1975,0.0
454,Saudi Arabia,1926,0.0
455,Saudi Arabia,1992,0.6221168776110879
456,Senegal,1963,0.0
457,Senegal,2001,0.5462124216697514
458,Seychelles,1979,0.0
459,Seychelles,1993,0.27030336662253546
460,Sierra Leone,1961,0.0
461,Sierra Leone,1978,0.3669705257143791
462,Sierra Leone,1991,0.18329306592845826
463,Singapore,1958,0.0
464,Slovakia,1992,0.0
465,Slovenia,1991,0.0
466,Solomon Islands,1978,0.0
467,Somalia,1960,0.0
468,Somalia,1979,0.6530863024915197
469,Somalia,2012,0.7607551152473844
470,South Africa,1961,0.0
471,South Africa,1983,0.315988571084051
472,South Africa,1993,0.4452535021332011
473,South Africa,1996,0.12411061174385704
474,South Korea,1948,0.0
475,South Korea,1987,0.495100243032061
476,South Sudan,2011,0.0
477,Spain,1808,0.0
478,Spain,1812,0.3504624321887255
479,Spain,1834,0.4602312723086611
480,Spain,1837,0.4738878644878997
481,Spain,1845,0.42221594208548874
482,Spain,1869,0.46513540270561315
483,Spain,1876,0.45122050564079147
484,Spain,1931,0.6365503895974205
485,Spain,1967,0.5586507274672455
486,Spain,1978,0.48132206575393577
487,Sri Lanka,1931,0.0
488,Sri Lanka,1946,0.38096568262309294
489,Sri Lanka,1972,0.7949300479703083
490,Sri Lanka,1978,0.4286557381444663
491,Sudan,1973,0.0
492,Sudan,1998,0.7017141811143115
493,Sudan,2005,0.3590156998110252
494,Suriname,1987,0.0
495,Swaziland,1968,0.0
496,Swaziland,2005,0.43620092096764973
497,Sweden,1809,0.0
498,Sweden,1974,0.5247693554278672
499,Switzerland,1848,0.0
500,Switzerland,1874,0.0009248798472010615
501,Switzerland,1999,0.8131922194004069
502,Syria,1930,0.0
503,Syria,1950,0.3326360355576472
504,Syria,1953,0.28410099683537704
505,Syria,1973,0.3774276474274578
506,Syria,2012,0.5016941040505437
507,Taiwan,1947,0.0
508,Tajikistan,1994,0.0
509,Tanzania,1961,0.0
510,Tanzania,1962,0.18743750404874335
511,Tanzania,1977,0.6030306549599121
512,Tanzania,1985,0.4425435900366076
513,Thailand,1932,0.0
514,Thailand,1949,0.4368280120542727
515,Thailand,1968,0.2887248696501234
516,Thailand,1974,0.18313840442720813
517,Thailand,1976,0.29018410032894837
518,Thailand,1978,0.2598251618729007
519,Thailand,1997,0.17680303511463302
520,Thailand,2007,0.1634408777409414
521,Thailand,2014,0.3216963160929705
522,Tibet,1991,0.0
523,Togo,1960,0.0
524,Togo,1979,0.43054045202911545
525,Togo,1992,0.4340095244913908
526,Tonga,1875,0.0
527,Trinidad and Tobago,1962,0.0
528,Trinidad and Tobago,1976,0.10656848395653719
529,Tunisia,1959,0.0
530,Tunisia,2011,0.6279043901488366
531,Tunisia,2014,0.45341354259505395
532,Turkey,1876,0.0
533,Turkey,1921,0.831322488994223
534,Turkey,1924,0.6087865678272897
535,Turkey,1945,0.4817633980529544
536,Turkey,1961,0.4117348220844193
537,Turkey,1982,0.4795202957895889
538,Turkmenistan,1992,0.0
539,Turkmenistan,2008,0.7372090460784744
540,Tuvalu,1978,0.0
541,Tuvalu,1986,0.3234930304066883
542,Uganda,1967,0.0
543,Uganda,1995,0.2703666180807399
544,Ukraine,1978,0.0
545,Ukraine,1996,0.8324159977319209
546,United Arab Emirates,1971,0.0
547,United states,1789,0.0
548,Uruguay,1830,0.0
549,Uruguay,1918,0.2305685086055494
550,Uruguay,1952,0.6082479373443789
551,Uruguay,1966,0.08907997938593651
552,Uzbekistan,1992,0.0
553,Vanuatu,1979,0.0
554,Vanuatu,1980,0.00900942420917296
555,Venezuela,1830,0.0
556,Venezuela,1858,0.18184601031634376
557,Venezuela,1864,0.3264380870538465
558,Venezuela,1874,0.06903507209090189
559,Venezuela,1881,0.15842706819008723
560,Venezuela,1891,0.2706176314551146
561,Venezuela,1893,0.2673212475115795
562,Venezuela,1901,0.24213629612004298
563,Venezuela,1904,0.19112810049168028
564,Venezuela,1909,0.2357261810304705
565,Venezuela,1914,0.03110670693911775
566,Venezuela,1922,0.002675890325092537
567,Venezuela,1925,0.1770269652485297
568,Venezuela,1928,0.1118431184337293
569,Venezuela,1929,0.002434127731501633
570,Venezuela,1931,9.584661329364948e-05
571,Venezuela,1936,0.0007359133854779188
572,Venezuela,1947,0.27314652901479103
573,Venezuela,1953,0.2672647186147959
574,Venezuela,1961,0.3156692492749657
575,Venezuela,1999,0.483743979517612
576,Vietnam,1960,0.0
577,Vietnam,1980,0.24003186257771775
578,Vietnam,1992,0.2425138059599113
579,Yemen Arab Republic,1970,0.0
580,Yemen Arab Republic,1991,0.64750102797909
581,Yugoslavia,1921,0.0
582,Yugoslavia,1931,0.48408228735871783
583,Yugoslavia,1946,0.7097818392726508
584,Yugoslavia,1953,0.3333729953812874
585,Yugoslavia,1963,0.5423322006310277
586,Yugoslavia,1974,0.2992625102421457
587,Yugoslavia,1992,0.6311343984223311
588,Yugoslavia,2003,0.5798239873727017
589,Yugoslavia,2006,0.4018986285962438
590,Zambia,1964,0.0
591,Zambia,1973,0.11070008225926821
592,Zambia,1991,0.12100040776010645
593,Zimbabwe,1965,0.0
594,Zimbabwe,1969,0.3709429384265142
595,Zimbabwe,1979,0.43524754934481
596,Zimbabwe,2013,0.6254284820440191
