,country,year,similarity
93,Central African Republic,2004,0.9883167012724194
94,Central African Republic,2013,0.957445613202948
95,Chad,1960,1.0
96,Chad,1962,0.970715855234363
97,Chad,1996,0.9341356712327289
98,Chile,1823,1.0
99,Chile,1828,0.9223198518280683
100,Chile,1833,0.9782351533268475
101,Chile,1925,0.9878140101080196
102,Chile,1980,0.9116072189549764
103,China,1914,1.0
104,China,1923,0.8197343585929066
105,China,1947,0.9535967232442961
106,China,1949,0.7662629153323306
107,China,1954,0.8338019837222115
108,China,1975,0.8742095627829919
109,China,1978,0.9333400457450652
110,China,1982,0.9213827072400691
111,Colombia,1811,1.0
112,Colombia,1830,0.9311811884846912
113,Colombia,1832,0.9677770837567834
114,Colombia,1843,0.9870300682839499
115,Colombia,1853,0.9141227222326656
116,Colombia,1858,0.9512221898796793
117,Colombia,1863,0.9574058215966472
118,Colombia,1886,0.9317869208543705
119,Colombia,1991,0.8357463153980798
120,Comoros,1996,1.0
121,Comoros,2001,0.8780932436581269
122,Congo,1963,1.0
123,Congo,1979,0.967713499883709
124,Congo,1992,0.9283048499145516
125,Congo,2001,0.992281036302263
126,Costa Rica,1848,1.0
127,Costa Rica,1871,0.9767921957991565
128,Costa Rica,1917,0.903319975648892
129,Costa Rica,1949,0.9768490246332662
130,Croatia,1991,1.0
131,Cuba,1940,1.0
132,Cuba,1959,0.9257920989131283
133,Cuba,1976,0.9247458978713016
134,Cyprus,1960,1.0
138,Czech Republic,1993,1.0
135,Czechoslovakia,1918,1.0
136,Czechoslovakia,1920,0.7000237912393988
137,Czechoslovakia,1960,0.9068712680445843
139,Democratic Republic of the Congo,1964,1.0
140,Democratic Republic of the Congo,1967,0.8695406574817844
141,Democratic Republic of the Congo,2003,0.8977494523137654
142,Democratic Republic of the Congo,2005,0.975194191976993
143,Denmark,1866,1.0
144,Denmark,1953,0.9314243950443417
145,Djibouti,1977,1.0
146,Djibouti,1992,0.7514130661676245
159,Dominica,1978,1.0
147,Dominican Republic,1821,1.0
148,Dominican Republic,1858,0.8458516966931448
149,Dominican Republic,1934,0.6571110226294382
150,Dominican Republic,1942,0.6871280099236075
151,Dominican Republic,1947,0.9880453466379393
152,Dominican Republic,1955,0.9855441085340824
153,Dominican Republic,1962,0.9955404505361316
154,Dominican Republic,1963,0.9685606065671081
155,Dominican Republic,1966,0.9808105816793651
156,Dominican Republic,1994,0.9952550530071775
157,Dominican Republic,2002,0.9991818761195822
158,Dominican Republic,2010,0.8988216237981027
160,East Timor,2002,1.0
161,Ecuador,1830,1.0
162,Ecuador,1869,0.8948611185404255
163,Ecuador,1884,0.9842661729374291
164,Ecuador,1897,0.9847347643647256
165,Ecuador,1906,0.9888262558410734
166,Ecuador,1946,0.9417565827609333
167,Ecuador,1967,0.9813367467487867
168,Ecuador,1978,0.9558191673371387
169,Ecuador,1997,0.976141515512476
170,Ecuador,1998,0.9555417787985725
171,Ecuador,2008,0.9377535854702095
172,Egypt,1923,1.0
173,Egypt,1956,0.9217620061728767
174,Egypt,1971,0.9662754904059022
175,Egypt,2012,0.9208564034089411
176,Egypt,2014,0.9822905289539939
177,El Salvador,1824,1.0
178,El Salvador,1841,0.91233923937542
179,El Salvador,1871,0.9491787591290916
180,El Salvador,1872,0.9942682266079318
181,El Salvador,1880,0.9960398654004671
182,El Salvador,1883,0.9954633502438412
183,El Salvador,1886,0.9882868805038366
184,El Salvador,1939,0.9457590114020653
185,El Salvador,1950,0.9862577736754954
186,Equatorial Guinea,1968,1.0
187,Equatorial Guinea,1973,0.9415945854630862
188,Equatorial Guinea,1982,0.8704301884576793
189,Equatorial Guinea,1991,0.9631351399582334
190,Eritrea,1997,1.0
191,Estonia,1920,1.0
192,Estonia,1937,0.790387656052963
193,Estonia,1978,0.8754984507376904
194,Estonia,1992,0.9254788339309385
195,Ethiopia,1931,1.0
196,Ethiopia,1955,0.7262222053640688
197,Ethiopia,1987,0.898745213146302
198,Ethiopia,1994,0.9333472224946266
199,Fiji,1970,1.0
200,Fiji,1990,0.9930623924799417
201,Fiji,1997,0.9841659585540115
202,Fiji,2013,0.9703085670989716
203,Finland,1919,1.0
204,Finland,1999,0.9203018911515897
205,France,1791,1.0
206,France,1793,0.7892772598645424
207,France,1795,0.8080502812918529
208,France,1799,0.8344957984667712
209,France,1802,0.9194540270730879
210,France,1804,0.807665706763127
211,France,1814,0.8281641564954156
212,France,1830,0.9321611268681789
213,France,1848,0.8758778273810862
214,France,1852,0.8019768011442431
215,France,1875,0.815651646147411
216,France,1946,0.7839584114391221
217,France,1958,0.9636237321635899
218,Gabon,1961,1.0
219,Gabon,1975,0.9899543816297052
220,Gabon,1991,0.9598730961944312
221,Gambia,1970,1.0
222,Gambia,1996,0.9513402524830565
223,Georgia,1995,1.0
229,German Democratic Republic,1949,1.0
226,Germany,1871,1.0
227,Germany,1919,0.966356379338033
228,Germany Federal Republic,1949,1.0
224,Germany(Prussia),1848,1.0
225,Germany(Prussia),1849,0.7789093589846016
230,Ghana,1954,1.0
231,Ghana,1957,0.9709505882156843
232,Ghana,1960,0.833422982085758
233,Ghana,1969,0.7877672542096531
234,Ghana,1992,0.9644085385555802
235,Great Colombia,1821,1.0
236,Greece,1952,1.0
237,Greece,1968,0.9603365242995079
238,Greece,1975,0.9650903266399106
239,Grenada,1974,1.0
240,Guatemala,1879,1.0
241,Guatemala,1945,0.8461920074762945
242,Guatemala,1956,0.9885441048660062
243,Guatemala,1965,0.9597390411539689
244,Guatemala,1985,0.9831308126833465
245,Guinea,1958,1.0
246,Guinea,1982,0.8129089309857085
247,Guinea,1990,0.9158271957739991
248,Guinea,2010,0.9527589049389117
249,Guinea Bissau,1973,1.0
250,Guinea Bissau,1984,0.819352003831221
251,Guinea Bissau,1996,0.9730872965705806
252,Guyana,1966,1.0
253,Guyana,1970,0.9834308740120805
254,Guyana,1980,0.9908594472452682
255,Haiti,1801,1.0
256,Haiti,1805,0.8904960486074369
257,Haiti,1806,0.9647850146157053
258,Haiti,1811,0.8761766305166904
259,Haiti,1889,0.7518017019652004
260,Haiti,1950,0.9876085116031513
261,Haiti,1964,0.9796158513902212
262,Haiti,1983,0.9931995420784122
263,Haiti,1987,0.9727743979540665
264,Honduras,1839,1.0
265,Honduras,1848,0.9749506146761167
266,Honduras,1880,0.9513904561503707
267,Honduras,1894,0.9638289348926087
268,Honduras,1904,0.9946061739697025
269,Honduras,1924,0.9823202747352173
270,Honduras,1936,0.996761715960915
271,Honduras,1957,0.9304354030030237
272,Honduras,1982,0.9869266104312695
273,Hungary,1919,1.0
274,Hungary,1920,0.7841696993960602
275,Hungary,1946,0.9188756072028538
276,Hungary,1949,0.8049776456279963
277,Hungary,2011,0.8646338314592301
278,Iceland,1874,1.0
279,Iceland,1920,0.9661171091761824
280,Iceland,1944,0.9335389481589386
281,India,1949,1.0
282,Indonesia,1945,1.0
283,Indonesia,2002,0.805415095430864
284,Iran,1906,1.0
285,Iran,1979,0.699073389456697
286,Iraq,1925,1.0
287,Iraq,2005,0.9112873457551866
288,Ireland,1922,1.0
289,Ireland,1937,0.935697849706333
290,Israel,1958,1.0
291,Italy,1848,1.0
292,Italy,1947,0.8332755632396495
293,Jamaica,1962,1.0
294,Japan,1889,1.0
295,Japan,1946,0.8823220169265474
296,Jordan,1946,1.0
297,Jordan,1952,0.9473115693728947
298,Kazakhstan,1995,1.0
299,Kenya,1963,1.0
300,Kenya,2010,0.9593937690808666
301,Kiribati,1979,1.0
302,Kosovo,2008,1.0
303,Kuwait,1962,1.0
304,Kyrgyz,1993,1.0
305,Kyrgyz,2007,0.953755623919356
306,Kyrgyz,2010,0.9936801686879935
307,Laos,1947,1.0
308,Laos,1991,0.8365755813935704
309,Latvia,1919,1.0
310,Latvia,1922,0.7374881653381377
311,Latvia,1940,0.7996345509568265
312,Latvia,1991,0.8577342223179552
313,Lebanon,1926,1.0
314,Lesotho,1966,1.0
315,Lesotho,1983,0.8107617164638901
316,Lesotho,1993,0.8163198973317066
317,Liberia,1847,1.0
318,Liberia,1986,0.8789883581047827
319,Libya,1951,1.0
320,Libya,2011,0.8125581743923264
321,Liechtenstein,1818,1.0
322,Liechtenstein,1921,0.6929303687293634
323,Lithuania,1922,1.0
324,Lithuania,1928,0.9729763128154568
325,Lithuania,1938,0.9307395306943955
326,Lithuania,1992,0.9355052663664365
327,Luxembourg,1868,1.0
328,Macedonia,1991,1.0
329,Madagascar,1975,1.0
330,Madagascar,1992,0.9692040652661202
331,Madagascar,1998,0.9628497447267038
332,Madagascar,2010,0.9939816993875445
333,Malawi,1964,1.0
334,Malawi,1966,0.9360862910956611
335,Malawi,1994,0.8963685173713819
336,Malaysia,1957,1.0
337,Maldives,1998,1.0
338,Maldives,2008,0.9337871461389563
339,Mali,1969,1.0
340,Mali,1974,0.9528233041969335
341,Mali,1992,0.9450832076626701
342,Malta,1964,1.0
343,Marshall Islands,1979,1.0
344,Mauritania,1961,1.0
345,Mauritania,1978,0.9531651466507584
346,Mauritania,1985,0.6912387984214236
347,Mauritania,1991,0.5455054500737367
348,Mauritius,1968,1.0
349,Mexico,1824,1.0
350,Mexico,1836,0.9297370357860371
351,Mexico,1857,0.9089551009756149
352,Mexico,1917,0.8927775205505839
353,Micronesia,1981,1.0
354,Moldova,1978,1.0
355,Moldova,1994,0.9379562417063863
356,Monaco,1962,1.0
357,Mongolia,1924,1.0
358,Mongolia,1940,0.8757238500676228
359,Mongolia,1960,0.9388335291332048
360,Mongolia,1992,0.9312782292516079
361,Montenegro,1905,1.0
362,Montenegro,1992,0.8862907373721344
363,Montenegro,2007,0.9668610488654267
364,Morocco,1962,1.0
365,Morocco,1970,0.9580681908111619
366,Morocco,1972,0.9634950223392451
367,Morocco,2011,0.8355393499485135
368,Mozambique,1975,1.0
369,Mozambique,1990,0.8472453129988373
370,Mozambique,2004,0.9029946531620446
371,Myanmar,1947,1.0
372,Myanmar,1962,0.6918981007435724
373,Myanmar,1974,0.7475542123724753
374,Myanmar,2008,0.8201234979896248
375,Namibia,1990,1.0
376,Nauru,1968,1.0
377,Nepal,1948,1.0
378,Nepal,1959,0.9084135680073524
379,Nepal,1962,0.9755285150837857
380,Nepal,1990,0.9371452797019277
381,Nepal,2006,0.9010376897437259
382,Netherlands,1795,1.0
383,Netherlands,1815,0.671408396746152
384,New zealand,1852,1.0
385,Nicaragua,1858,1.0
386,Nicaragua,1893,0.9891132898675247
387,Nicaragua,1905,0.9799538311462562
388,Nicaragua,1911,0.9483747343434157
389,Nicaragua,1939,0.9257240130797888
390,Nicaragua,1948,0.9904950302260559
391,Nicaragua,1950,0.9908368238327921
392,Nicaragua,1974,0.9866011073015661
393,Nicaragua,1987,0.9032574134910365
399,Niger,1960,1.0
400,Niger,1989,0.9578292519847394
401,Niger,1992,0.9534686229686691
402,Niger,1996,0.9972518614046343
403,Niger,1999,0.9932037573192208
404,Niger,2010,0.9758131393490219
394,Nigeria,1960,1.0
395,Nigeria,1963,0.992842144869721
396,Nigeria,1978,0.9376009974138585
397,Nigeria,1989,0.9926034322945687
398,Nigeria,1999,0.9972143074294012
405,North Korea,1948,1.0
406,North Korea,1972,0.9472647318394093
407,North Korea,1998,0.9684482910544329
408,Norway,1814,1.0
409,Oman,1996,1.0
410,Pakistan,1956,1.0
411,Pakistan,1962,0.9868430952415035
412,Pakistan,1973,0.9902062433186799
413,Palau,1981,1.0
414,Panama,1904,1.0
415,Panama,1940,0.9490032304191557
416,Panama,1946,0.9666713963297061
417,Panama,1972,0.9863004361107024
418,Papua New Guinea,1975,1.0
419,Paraguay,1813,1.0
420,Paraguay,1844,0.724379256280975
421,Paraguay,1870,0.9164781195961484
422,Paraguay,1940,0.9678732931718588
423,Paraguay,1967,0.9525273725352814
424,Paraguay,1992,0.9307526732638601
425,Peru,1822,1.0
426,Peru,1823,0.6132969006661593
427,Peru,1826,0.9640324480402245
428,Peru,1828,0.9704517406196086
429,Peru,1839,0.9943778422974313
430,Peru,1856,0.9589526053068489
431,Peru,1860,0.9902178514541689
432,Peru,1867,0.9892968091234414
433,Peru,2009,0.8673649917165113
434,Philippines,1899,1.0
435,Philippines,1935,0.9433415427448364
436,Philippines,1943,0.9533719470157083
437,Philippines,1973,0.9031736558366434
438,Poland,1921,1.0
439,Poland,1935,0.9787069589526173
440,Poland,1947,0.8419670562511062
441,Poland,1952,0.8569998614179625
442,Poland,1976,0.9840244764085373
443,Poland,1992,0.8685867771192852
444,Poland,1997,0.8690875241446522
445,Portugal,1911,1.0
446,Portugal,1976,0.8371941939240048
447,Qatar,2003,1.0
448,Republic of Vietnam,1956,1.0
449,Republic of Vietnam,1967,0.9627143876840665
450,Romania,1948,1.0
451,Romania,1952,0.9443014836703212
452,Romania,1965,0.9504208675840979
453,Romania,1991,0.9317954203733009
454,Russia,1905,1.0
455,Russia,1918,0.811083921068661
456,Russia,1924,0.855230920163592
457,Russia,1936,0.894202147219958
458,Russia,1977,0.9392080121847751
459,Russia,1993,0.8508565195819191
460,Rwanda,1962,1.0
461,Rwanda,1978,0.9618884317884873
462,Rwanda,2003,0.8467647120100245
463,Saint Kitts and Nevis,1983,1.0
464,Saint Lucia,1978,1.0
465,Saint Vincent and the Grenadines,1979,1.0
466,Samoa,1962,1.0
467,Sao Tome and Principe,1975,1.0
468,Saudi Arabia,1926,1.0
469,Saudi Arabia,1992,0.8903511883245951
470,Senegal,1963,1.0
471,Senegal,2001,0.9610072868148892
472,Seychelles,1979,1.0
473,Seychelles,1993,0.9104671129000959
474,Sierra Leone,1961,1.0
475,Sierra Leone,1978,0.9516352555568267
476,Sierra Leone,1991,0.9911656360566959
477,Singapore,1958,1.0
478,Slovakia,1992,1.0
479,Slovenia,1991,1.0
480,Solomon Islands,1978,1.0
481,Somalia,1960,1.0
482,Somalia,1979,0.9503270631463705
483,Somalia,2012,0.8552363800134319
484,South Africa,1961,1.0
485,South Africa,1983,0.9713209125862171
486,South Africa,1993,0.8557586188170481
487,South Africa,1996,0.9759273300086059
488,South Korea,1948,1.0
489,South Korea,1987,0.9331427540330691
490,South Sudan,2011,1.0
491,Spain,1808,1.0
492,Spain,1812,0.887570962623944
493,Spain,1834,0.7448992651509729
494,Spain,1837,0.8601898947493049
495,Spain,1845,0.9460970081834008
496,Spain,1869,0.9360187335556261
497,Spain,1876,0.9668257853734978
498,Spain,1931,0.8893811000984627
499,Spain,1967,0.8791993507861402
500,Spain,1978,0.9638214059133714
501,Sri Lanka,1931,1.0
502,Sri Lanka,1946,0.9703666788137741
503,Sri Lanka,1972,0.9264687046840939
504,Sri Lanka,1978,0.9158919647314
505,Sudan,1973,1.0
506,Sudan,1998,0.9674590745386212
507,Sudan,2005,0.8707907866457383
508,Suriname,1987,1.0
509,Swaziland,1968,1.0
510,Swaziland,2005,0.9678982052687225
511,Sweden,1809,1.0
512,Sweden,1974,0.7835658293226407
513,Switzerland,1848,1.0
514,Switzerland,1874,0.9753862982795848
515,Switzerland,1999,0.9120818746872167
516,Syria,1930,1.0
517,Syria,1950,0.9061481256743668
518,Syria,1953,0.9821643351039926
519,Syria,1973,0.9382834532041986
520,Syria,2012,0.9702479116931444
521,Taiwan,1947,1.0
522,Tajikistan,1994,1.0
523,Tanzania,1961,1.0
524,Tanzania,1962,0.9476101696829713
525,Tanzania,1977,0.909113968808333
526,Tanzania,1985,0.9746605202995824
527,Thailand,1932,1.0
528,Thailand,1949,0.9081997543991535
529,Thailand,1968,0.9864335983591144
530,Thailand,1974,0.9679648962985933
531,Thailand,1976,0.7540673825341477
532,Thailand,1978,0.7576638950009142
533,Thailand,1997,0.8944162255110165
534,Thailand,2007,0.981049421066649
535,Thailand,2014,0.7740266549162705
536,Tibet,1991,1.0
537,Togo,1960,1.0
538,Togo,1979,0.8047930052552543
539,Togo,1992,0.7921762570856298
540,Tonga,1875,1.0
541,Trinidad and Tobago,1962,1.0
542,Trinidad and Tobago,1976,0.9890904159999631
543,Tunisia,1959,1.0
544,Tunisia,2011,0.9173022915192032
545,Tunisia,2014,0.8405602734998499
546,Turkey,1876,1.0
547,Turkey,1921,0.6886269637638117
548,Turkey,1924,0.8047880480864112
549,Turkey,1945,0.9796069965884671
550,Turkey,1961,0.8499751886275752
551,Turkey,1982,0.9482791304444701
552,Turkmenistan,1992,1.0
553,Turkmenistan,2008,0.8414261864646376
554,Tuvalu,1978,1.0
555,Tuvalu,1986,0.9480507832543793
556,Uganda,1967,1.0
557,Uganda,1995,0.9574577510772968
558,Ukraine,1978,1.0
559,Ukraine,1996,0.6357845530920159
560,United Arab Emirates,1971,1.0
561,United states,1789,1.0
562,Uruguay,1830,1.0
563,Uruguay,1918,0.9757253883807826
564,Uruguay,1952,0.8590496789273542
565,Uruguay,1966,0.9939959484423673
566,Uzbekistan,1992,1.0
567,Vanuatu,1979,1.0
568,Vanuatu,1980,0.9946566412873418
569,Vatican City,2000,1.0
570,Venezuela,1830,1.0
571,Venezuela,1858,0.9528883098283725
572,Venezuela,1864,0.9637113534629627
573,Venezuela,1874,0.9866149050120017
574,Venezuela,1881,0.9933456324241683
575,Venezuela,1891,0.987308429700353
576,Venezuela,1893,0.9755641999087709
577,Venezuela,1901,0.9933210712723528
578,Venezuela,1904,0.9905060541331203
579,Venezuela,1909,0.9891036864734293
580,Venezuela,1914,0.9939604091091245
581,Venezuela,1922,0.9996512756880902
582,Venezuela,1925,0.9882113819612739
583,Venezuela,1928,0.9953965299109124
584,Venezuela,1929,0.9987852221720653
585,Venezuela,1931,0.9997701263434956
586,Venezuela,1936,0.9893092462315707
587,Venezuela,1947,0.9597189439280185
588,Venezuela,1953,0.9146620304475043
589,Venezuela,1961,0.9146247305731503
590,Venezuela,1999,0.9098424253169526
591,Vietnam,1960,1.0
592,Vietnam,1980,0.9473484758383401
593,Vietnam,1992,0.9814493869639659
594,Yemen Arab Republic,1970,1.0
595,Yemen Arab Republic,1991,0.9344205270787406
601,Yugoslavia,1921,1.0
602,Yugoslavia,1931,0.9645353645196494
603,Yugoslavia,1946,0.9103241406022955
604,Yugoslavia,1953,0.9520232818901407
605,Yugoslavia,1963,0.8953521711933397
606,Yugoslavia,1974,0.9262057237882907
607,Yugoslavia,1992,0.8013315439866006
608,Yugoslavia,2003,0.8951408483556291
609,Yugoslavia,2006,0.9126210970862063
596,Yugoslavia(Serbia),1835,1.0
597,Yugoslavia(Serbia),1838,0.8320659840728679
598,Yugoslavia(Serbia),1869,0.7822976029743826
599,Yugoslavia(Serbia),1888,0.9172634764447308
600,Yugoslavia(Serbia),1901,0.9500164576583254
610,Zambia,1964,1.0
611,Zambia,1973,0.9929165519393855
612,Zambia,1991,0.982249299003959
613,Zimbabwe,1965,1.0
614,Zimbabwe,1969,0.9673408557727301
615,Zimbabwe,1979,0.9589829244179439
616,Zimbabwe,2013,0.9413174319616294
